city,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Lishui,0.002578188,0.002764701,0.002811568,0.00277274,0.002756801,0.00274126,0.002543222,0.003736954,0.003742937,0.003565499,0.003319818,0.003251788,0.003546437,0.003533209,0.003243123,0.00426037,0.00422214
Hefei,0.007879987,0.006172995,0.006843171,0.007186684,0.006399623,0.007059765,0.008586992,0.006880979,0.005661521,0.003068262,0.015135067,0.014454545,0.014372736,0.037684932,0.039263392,0.01443971,0.014421039
Wuhu,0.012249129,0.011629409,0.009315938,0.008888792,0.009281871,0.00922007,0.008926119,0.006159041,0.005228594,0.004321596,0.004588557,0.004528739,0.004781049,0.004365206,0.004251031,0.004304627,0.003608974
Bengbu,0.006187922,0.006370003,0.006457791,0.006678299,0.006501534,0.00661578,0.006616016,0.006085912,0.006004651,0.00487602,0.004663393,0.005181353,0.009946858,0.011241842,0.004748294,0.004803125,0.003656218
Huainan,0.00989898,0.008851785,0.008535499,0.008560319,0.008022304,0.008551146,0.008621557,0.00830116,0.009598127,0.008561116,0.012310316,0.010175021,0.01058814,0.007011311,0.00606641,0.005608718,0.005589514
Maanshan,0.00894512,0.00826835,0.006756606,0.006721182,0.005879673,0.006893833,0.005988648,0.005804802,0.004201662,0.00406042,0.004466287,0.008329665,0.008593873,0,0.010839738,0.009622707,0.008835808
Huaibei,0.006243503,0.00729882,0.007032586,0.007649387,0.008149015,0.008009083,0.008376045,0.008110767,0.008207845,0.009008704,0.009762704,0.009569438,0.011154273,0.009670968,0.0075553,0.007429358,0.007354795
Tongling,0.015567621,0.014971381,0.014976461,0.014553413,0.014186015,0.013773176,0.014811461,0.013242805,0.013508086,0.013733154,0.012227763,0.012846883,0.013397019,0.005809942,0.005498246,0.005336257,0.005090643
Anqing,0.004026933,0.004290467,0.005428288,0.004551317,0.004334441,0.004958706,0.005028577,0.004925116,0.004534185,0.004329787,0.004070935,0.003951039,0.00185774,0.003360113,0.002103955,0.001872538,0.001616824
Huangshan,0.0043673,0.004493338,0.004605962,0.004588642,0.004067442,0.004038423,0.004176985,0.004193178,0.004124916,0.004148676,0.003995251,0.004064997,0.004137721,0.003903378,0.003830405,0.002862416,0.00282953
Chuzhou,0.003002726,0.003346713,0.004668289,0.004381236,0.002846878,0.001824888,0.003589117,0.002941659,0.001047693,0.002532404,0.002441602,0.002703737,0.004900681,0.004701762,0.00221696,0.001748899,0.001727253
Fuyang,0.000698485,0.000715032,0.000815537,0.001182263,0.000842254,0.000994138,0.001204498,0.00110136,0.000824527,0.000922389,0.000578238,0.000453871,0.000566154,0.000729002,0.000514486,0.001728291,0.000530084
